date,score,media_weight
2016-08-30,2.0,1.7079174455085817
2016-08-31,0.0,0.20880629525770567
2016-09-01,2.0,2.018252018252018
2016-09-02,0.0,-0.9416514717374317
2016-09-03,0.0,-0.0482103804546139
2016-09-04,1.0,1.0414738011479354
2016-09-05,1.0,0.8934410912828178
2016-09-06,3.0,2.871737082263398
2016-09-07,1.0,1.3876534313301343
2016-09-08,2.0,0.9300345095841326
2016-09-09,2.0,1.1781408132522433
2016-09-10,2.0,2.119792284989675
2016-09-11,0.0,0.0
2016-09-12,0.0,0.0
2016-09-13,-2.0,-2.2139955934476485
2016-09-14,-2.0,-1.696015130572235
2016-09-15,-2.0,-1.990502762043869
2016-09-16,1.0,1.0783184838417395
2016-09-17,1.0,1.0414738011479354
2016-09-18,0.0,0.0
2016-09-19,1.0,1.0783184838417395
2016-09-20,0.0,-0.18639832672419265
2016-09-21,0.0,0.0
2016-09-22,0.0,0.0
2016-09-23,-1.0,-1.446227383727384
2016-09-24,1.0,1.0783184838417395
2016-09-25,0.0,0.0
2016-09-26,0.0,0.0
2016-09-27,1.0,1.0783184838417395
2016-09-28,-1.0,-0.7975536674122793
2016-09-29,1.0,1.1412961305584393
2016-09-30,0.0,0.0
2016-10-01,1.0,1.194929760833226
2016-10-02,-1.0,-1.227872127872128
2016-10-03,0.0,0.0
2016-10-04,1.0,0.8934410912828178
2016-10-05,4.0,4.023285744546797
2016-10-06,0.0,0.0
2016-10-07,-2.0,-1.696015130572235
2016-10-08,0.0,0.0
2016-10-09,0.0,0.0
2016-10-10,0.0,0.0
2016-10-11,0.0,0.0
2016-10-12,1.0,1.194929760833226
2016-10-13,0.0,0.0
2016-10-14,-2.0,-2.072852586010481
2016-10-15,0.0,0.0
2016-10-16,1.0,0.8345210653055344
2016-10-17,-1.0,-0.7985456324497421
2016-10-18,0.0,0.0
2016-10-19,0.0,0.21048687537655697
2016-10-20,-1.0,-0.9416514717374317
2016-10-21,0.0,0.0
2016-10-22,0.0,0.0
2016-10-23,1.0,1.0414738011479354
2016-10-24,0.0,0.0
2016-10-25,1.0,1.194929760833226
2016-10-26,2.0,2.570787869767183
2016-10-27,-3.0,-2.861195997556953
2016-10-28,1.0,1.0414738011479354
2016-10-29,1.0,1.0783184838417395
2016-10-30,-1.0,-1.227872127872128
2016-10-31,0.0,0.0
2016-11-01,1.0,0.8934410912828178
2016-11-02,0.0,0.0
2016-11-03,1.0,1.0783184838417395
2016-11-04,0.0,0.0
2016-11-05,0.0,0.0
2016-11-06,0.0,0.0
2016-11-07,0.0,0.0958874238705385
2016-11-08,0.0,0.0
2016-11-09,0.0,0.0
2016-11-10,-2.0,-1.3972634508348794
2016-11-11,2.0,1.9558234318872616
2016-11-12,0.0,0.0
2016-11-13,0.0,0.0
2016-11-14,1.0,1.194929760833226
2016-11-15,-2.0,-1.927774937312952
2016-11-16,0.0,0.0
2016-11-17,-2.0,-2.1695235996095596
2016-11-18,-2.0,-1.8401129348973875
2016-11-19,0.0,0.0
2016-11-20,0.0,0.0
2016-11-21,0.0,0.0
2016-11-22,1.0,1.0414738011479354
2016-11-23,2.0,2.119792284989675
2016-11-24,0.0,0.0
2016-11-25,1.0,1.009126009126009
2016-11-26,0.0,0.0
2016-11-27,1.0,1.1935022214627475
2016-11-28,0.0,0.0
2016-11-29,1.0,1.194929760833226
2016-11-30,1.0,1.2853939348835914
2016-12-01,-1.0,-1.676468457626997
2016-12-02,0.0,0.0
2016-12-03,0.0,0.03015480832251216
2016-12-04,0.0,0.0
2016-12-05,0.0,0.0
2016-12-06,6.0,6.0921147533987705
2016-12-07,1.0,1.194929760833226
2016-12-08,0.0,0.0
2016-12-09,-1.0,-0.9416514717374317
2016-12-10,1.0,1.0414738011479354
2016-12-11,0.0,0.0
2016-12-12,0.0,0.0
2016-12-13,1.0,1.0783184838417395
2016-12-14,1.0,1.0414738011479354
2016-12-15,0.0,0.0
2016-12-16,-1.0,-0.7975536674122793
2016-12-17,2.0,1.8124327812491652
2016-12-18,2.0,2.019385517091566
2016-12-19,2.0,2.0294508261387607
2016-12-20,-1.0,-0.6883731826416373
2016-12-21,1.0,1.0414738011479354
2016-12-22,1.0,1.194929760833226
2016-12-23,1.0,1.0414738011479354
2016-12-24,0.0,0.0
2016-12-25,0.0,0.0
2016-12-26,-1.0,-0.9416514717374317
2016-12-27,0.0,0.0
2016-12-28,1.0,1.1935022214627475
2016-12-29,0.0,0.0
2016-12-30,1.0,1.0783184838417395
2016-12-31,0.0,0.0
2017-01-01,0.0,0.0
2017-01-02,-1.0,-0.7975536674122793
2017-01-03,0.0,0.0
2017-01-04,0.0,0.0
2017-01-05,6.0,6.166312929321136
2017-01-06,4.0,4.039406574119653
2017-01-07,3.0,2.678168139737078
2017-01-08,0.0,0.0
2017-01-09,0.0,0.17985702068178366
2017-01-10,-1.0,-1.3095603716230761
2017-01-11,0.0,0.0
2017-01-12,1.0,1.3379420988212058
2017-01-13,1.0,1.0414738011479354
2017-01-14,0.0,0.0
2017-01-15,0.0,0.0
2017-01-16,0.0,0.0
2017-01-17,0.0,0.0
2017-01-18,0.0,0.0
2017-01-19,1.0,1.009126009126009
2017-01-20,1.0,1.009126009126009
2017-01-21,3.0,3.2455295711071708
2017-01-22,0.0,0.0
2017-01-23,1.0,1.0783184838417395
2017-01-24,2.0,1.9717595751245574
2017-01-25,1.0,1.194929760833226
2017-01-26,0.0,0.0
2017-01-27,1.0,1.194929760833226
2017-01-28,0.0,0.0
2017-01-29,0.0,0.0
2017-01-30,0.0,0.0
2017-01-31,0.0,0.0
2017-02-01,-3.0,-2.936254063205146
2017-02-02,0.0,0.0
2017-02-03,0.0,0.09982232941050373
2017-02-04,0.0,0.0
2017-02-05,0.0,0.0
2017-02-06,0.0,0.0
2017-02-07,-1.0,-0.7975536674122793
2017-02-08,0.0,0.0
2017-02-09,0.0,-1.1396809712027105
2017-02-10,2.0,0.5634695457219363
2017-02-11,2.0,2.0874444929677485
2017-02-12,1.0,1.194929760833226
2017-02-13,0.0,-0.7975536674122793
2017-02-14,-1.0,-1.603820112306016
2017-02-15,-2.0,-1.5951073348245586
2017-02-16,0.0,0.0
2017-02-17,1.0,0.8345210653055344
2017-02-18,0.0,0.0
2017-02-19,1.0,1.0414738011479354
2017-02-20,0.0,0.0
2017-02-21,-1.0,-1.227872127872128
2017-02-22,0.0,0.0
2017-02-23,-1.0,-0.7975536674122793
2017-02-24,1.0,1.0414738011479354
2017-02-25,2.0,2.2364035619811613
2017-02-26,0.0,0.0
2017-02-27,0.0,0.0
2017-02-28,-1.0,-0.7975536674122793
2017-03-01,1.0,1.194929760833226
2017-03-02,0.0,0.0
2017-03-03,1.0,1.0783184838417395
2017-03-04,1.0,1.0414738011479354
2017-03-05,0.0,0.0
2017-03-06,0.0,0.28076481642946016
2017-03-07,1.0,1.1935022214627475
2017-03-08,-2.0,-2.2642984208773687
2017-03-09,-1.0,-0.7975536674122793
2017-03-10,0.0,0.0
2017-03-11,0.0,0.0
2017-03-12,0.0,0.0
2017-03-13,2.0,1.9811497627323402
2017-03-14,0.0,0.0
2017-03-15,0.0,0.0
2017-03-16,0.0,0.0
2017-03-17,0.0,0.0
2017-03-18,0.0,0.0
2017-03-19,0.0,0.0
2017-03-20,-1.0,-1.8509809663068326
2017-03-21,-3.0,-2.9238872584443634
2017-03-22,0.0,0.0
2017-03-23,-1.0,-0.8984614631599558
2017-03-24,0.0,0.0
2017-03-25,0.0,0.0
2017-03-26,0.0,0.0
2017-03-27,0.0,0.0
2017-03-28,-1.0,-0.9416514717374317
2017-03-29,0.0,-0.9416514717374317
2017-03-30,0.0,0.0
2017-03-31,0.0,0.0
2017-04-01,0.0,0.0
2017-04-02,-1.0,-0.8984614631599558
2017-04-03,2.0,2.2732482446749653
2017-04-04,0.0,0.0
2017-04-05,-1.0,-0.7975536674122793
2017-04-06,1.0,1.009126009126009
2017-04-07,0.0,0.0
2017-04-08,0.0,0.0
2017-04-09,0.0,0.0
2017-04-10,1.0,0.8277084757347914
2017-04-11,0.0,0.2532782890957944
2017-04-12,0.0,0.0
2017-04-13,0.0,0.0
2017-04-14,-2.0,-1.696015130572235
2017-04-15,0.0,0.0
2017-04-16,0.0,0.0
2017-04-17,0.0,0.0
2017-04-18,0.0,0.0
2017-04-19,0.0,0.2964682976732703
2017-04-20,-1.0,-0.9355590062111803
2017-04-21,1.0,1.0783184838417395
2017-04-22,-1.0,-0.7975536674122793
2017-04-23,0.0,0.0
2017-04-24,3.0,3.1244214034438063
2017-04-25,1.0,1.0414738011479354
2017-04-26,0.0,0.0
2017-04-27,-1.0,-0.8984614631599558
2017-04-28,0.0,0.0
2017-04-29,0.0,0.0
2017-04-30,0.0,0.0
2017-05-01,-1.0,-0.7975536674122793
2017-05-02,-3.0,-2.4997953369917987
2017-05-03,-1.0,-0.982941525608985
2017-05-04,1.0,1.194929760833226
2017-05-05,1.0,1.0783184838417395
2017-05-06,0.0,0.0
2017-05-07,0.0,0.0
2017-05-08,0.0,0.0
2017-05-09,0.0,0.3973760934209468
2017-05-10,0.0,0.0
2017-05-11,0.0,0.0
2017-05-12,0.0,0.0
2017-05-13,-1.0,-0.8984614631599558
2017-05-14,0.0,0.0
2017-05-15,0.0,0.0
2017-05-16,-1.0,-0.8984614631599558
2017-05-17,0.0,0.0
2017-05-18,0.0,0.0
2017-05-19,0.0,0.0
2017-05-20,0.0,0.0
2017-05-21,0.0,0.0
2017-05-22,0.0,0.0
2017-05-23,0.0,0.34374246314615997
2017-05-24,0.0,0.0
2017-05-25,0.0,0.0
2017-05-26,0.0,0.0
2017-05-27,0.0,0.0
2017-05-28,0.0,0.0
2017-05-29,0.0,0.0
2017-05-30,0.0,0.0
2017-05-31,1.0,0.8345210653055344
2017-06-01,0.0,0.0
2017-06-02,0.0,-0.8025740392894173
2017-06-03,0.0,0.0
2017-06-04,0.0,0.0
2017-06-05,-2.0,-2.132560130039368
2017-06-06,-1.0,-1.1259538635969646
2017-06-07,1.0,1.0414738011479354
2017-06-08,1.0,1.0414738011479354
2017-06-09,-2.0,-1.49921991095402
2017-06-10,-2.0,-1.8401129348973875
2017-06-11,1.0,1.0414738011479354
2017-06-12,0.0,0.3973760934209468
2017-06-13,-1.0,-1.227872127872128
2017-06-14,2.0,2.082947602295871
2017-06-15,1.0,1.0414738011479354
2017-06-16,0.0,0.28076481642946016
2017-06-17,0.0,0.0
2017-06-18,1.0,1.0414738011479354
2017-06-19,-1.0,-1.446227383727384
2017-06-20,0.0,0.0
2017-06-21,1.0,1.194929760833226
2017-06-22,0.0,0.0
2017-06-23,-1.0,-0.7975536674122793
2017-06-24,0.0,0.0
2017-06-25,0.0,0.0
2017-06-26,-1.0,-0.7975536674122793
2017-06-27,0.0,0.0
2017-06-28,0.0,0.0
2017-06-29,1.0,1.194929760833226
2017-06-30,0.0,0.0
2017-07-01,0.0,0.0
2017-07-02,0.0,0.0
2017-07-03,0.0,0.0
2017-07-04,-1.0,-0.7975536674122793
2017-07-05,0.0,0.0
2017-07-06,0.0,0.0
