date,score,media_weight
2016-09-12,0.0,0.0
2016-09-13,-1.0,-1.446227383727384
2016-09-14,1.0,1.6690421306110688
2016-09-15,-1.0,-0.6986317254174397
2016-09-16,0.0,0.0
2016-09-17,1.0,1.0414738011479354
2016-09-18,1.0,1.3835596221959858
2016-09-19,1.0,0.8345210653055344
2016-09-20,-1.0,-0.6986317254174397
2016-09-21,-1.0,-0.7625721232718611
2016-09-22,0.0,0.0
2016-09-23,0.0,0.0
2016-09-24,0.0,0.0
2016-09-25,0.0,0.0
2016-09-26,-1.0,-1.446227383727384
2016-09-27,0.0,0.0
2016-09-28,0.0,-0.0388201928468308
2016-09-29,-1.0,-1.1396809712027105
2016-09-30,-1.0,-0.6986317254174397
2016-10-01,-1.0,-0.9416514717374317
2016-10-02,0.0,0.0
2016-10-03,0.0,0.0
2016-10-04,0.0,-0.7985456324497421
2016-10-05,0.0,0.0
2016-10-06,1.0,0.5199932671770989
2016-10-07,1.0,0.7022772497843135
2016-10-08,0.0,0.0
2016-10-09,0.0,0.0
2016-10-10,0.0,0.0
2016-10-11,0.0,0.0
2016-10-12,-1.0,-1.3103380438392893
2016-10-13,-1.0,-1.3972634508348794
2016-10-14,-1.0,-0.6986317254174397
2016-10-15,0.0,0.0
2016-10-16,0.0,0.0
2016-10-17,1.0,0.8345210653055344
2016-10-18,-1.0,-0.35578964968694393
2016-10-19,-1.0,-0.8984614631599558
2016-10-20,1.0,2.086943312745565
2016-10-21,0.0,0.0
2016-10-22,0.0,0.0
2016-10-23,0.0,0.0
2016-10-24,0.0,0.0
2016-10-25,0.0,0.0
2016-10-26,0.0,0.12907675031735177
2016-10-27,1.0,1.0414738011479354
2016-10-28,-1.0,-0.9861234655755204
2016-10-29,0.0,0.0
2016-10-30,0.0,0.0
2016-10-31,0.0,0.0
2016-11-01,1.0,0.8345210653055344
2016-11-02,0.0,0.0
2016-11-03,-1.0,-2.1448591091448237
2016-11-04,1.0,2.0963335003533485
2016-11-05,0.0,0.0
2016-11-06,0.0,0.0
2016-11-07,-1.0,-2.7945269016697587
2016-11-08,-1.0,-0.6986317254174397
2016-11-09,0.0,0.0
2016-11-10,0.0,0.0
2016-11-11,0.0,0.0
2016-11-12,0.0,0.0
2016-11-13,0.0,0.0
2016-11-14,-1.0,-1.446227383727384
2016-11-15,1.0,0.8345210653055344
2016-11-16,0.0,0.0
2016-11-17,0.0,0.0
2016-11-18,0.0,0.0
2016-11-19,0.0,0.0
2016-11-20,0.0,0.0
2016-11-21,0.0,0.0
2016-11-22,0.0,0.0
2016-11-23,0.0,0.0
2016-11-24,0.0,0.0
2016-11-25,0.0,-0.6117063184218496
2016-11-26,0.0,0.0
2016-11-27,0.0,0.0
2016-11-28,-1.0,-0.9861234655755204
2016-11-29,-1.0,-0.9416514717374317
2016-11-30,0.0,0.0
2016-12-01,1.0,1.3835596221959858
2016-12-02,1.0,3.0965705020937575
2016-12-03,0.0,0.0
2016-12-04,0.0,0.0
2016-12-05,1.0,0.8345210653055344
2016-12-06,1.0,0.8345210653055344
2016-12-07,-1.0,-0.6986317254174397
2016-12-08,0.0,0.0
2016-12-09,1.0,3.6984929567498295
2016-12-10,0.0,0.21157234171372974
2016-12-11,-1.0,-0.8984614631599558
2016-12-12,0.0,0.3973760934209468
2016-12-13,0.0,0.0
2016-12-14,-1.0,-0.013703828638893523
2016-12-15,-1.0,-2.2937390602419985
2016-12-16,0.0,0.0
2016-12-17,0.0,0.0
2016-12-18,0.0,0.0
2016-12-19,1.0,1.9443050800385362
2016-12-20,-1.0,-0.6986317254174397
2016-12-21,-1.0,-0.9416514717374317
2016-12-22,0.0,0.0
2016-12-23,0.0,0.0
2016-12-24,0.0,0.0
2016-12-25,0.0,0.0
2016-12-26,0.0,0.0
2016-12-27,0.0,0.0
2016-12-28,1.0,0.9028312788906009
2016-12-29,0.0,0.0
2016-12-30,1.0,0.8345210653055344
2016-12-31,1.0,1.0414738011479354
2017-01-01,0.0,0.0
2017-01-02,-1.0,-1.446227383727384
2017-01-03,1.0,3.759990580764153
2017-01-04,1.0,4.037637535343585
2017-01-05,1.0,1.8480168901621885
2017-01-06,1.0,1.8759948664534698
2017-01-07,1.0,1.0463169642857142
2017-01-08,0.0,0.0
2017-01-09,0.0,0.0
2017-01-10,1.0,0.9028312788906009
2017-01-11,1.0,2.019385517091566
2017-01-12,1.0,1.8759948664534698
2017-01-13,0.0,0.0
2017-01-14,0.0,0.0
2017-01-15,0.0,0.0
2017-01-16,0.0,0.0
2017-01-17,-1.0,-0.8984614631599558
2017-01-18,1.0,1.9128395491472738
2017-01-19,1.0,0.8345210653055344
2017-01-20,-1.0,-1.227872127872128
2017-01-21,-1.0,-0.9861234655755204
2017-01-22,0.0,0.0
2017-01-23,1.0,1.009126009126009
2017-01-24,0.0,-0.36790889988564457
2017-01-25,-1.0,-1.446227383727384
2017-01-26,1.0,1.7279621565883523
2017-01-27,0.0,0.0
2017-01-28,0.0,0.0
2017-01-29,0.0,0.0
2017-01-30,1.0,0.9028312788906009
2017-01-31,0.0,0.0
2017-02-01,1.0,1.0414738011479354
2017-02-02,0.0,0.0
2017-02-03,1.0,1.0783184838417395
2017-02-04,0.0,0.0
2017-02-05,-1.0,-1.446227383727384
2017-02-06,0.0,-0.005020371877137997
2017-02-07,0.0,0.0
2017-02-08,0.0,0.0
2017-02-09,1.0,0.8345210653055344
2017-02-10,0.0,0.0
2017-02-11,0.0,0.0
2017-02-12,0.0,0.0
2017-02-13,1.0,0.8345210653055344
2017-02-14,0.0,0.0
2017-02-15,0.0,0.0
2017-02-16,1.0,1.009126009126009
2017-02-17,1.0,1.0414738011479354
2017-02-18,0.0,0.0
2017-02-19,1.0,0.9028312788906009
2017-02-20,1.0,1.7752323937381784
2017-02-21,0.0,0.0
2017-02-22,0.0,0.0
2017-02-23,0.0,-0.18677821385319238
2017-02-24,1.0,0.8934410912828178
2017-02-25,0.0,0.0
2017-02-26,1.0,0.8934410912828178
2017-02-27,1.0,1.9717595751245574
2017-02-28,0.0,0.0
2017-03-01,0.0,0.0
2017-03-02,0.0,0.0
2017-03-03,1.0,1.1935022214627475
2017-03-04,0.0,0.0
2017-03-05,0.0,0.0
2017-03-06,1.0,0.8345210653055344
2017-03-07,-1.0,-1.2011562998405103
2017-03-08,0.0,0.0
2017-03-09,1.0,0.572024634524634
2017-03-10,1.0,1.8436470744315434
2017-03-11,1.0,2.082947602295871
