Date,con_pos,con_neg,overall
2023-06-15 16:00:00,0.07729538718053217,0.0,-0.029144640865089333
2023-06-16 00:00:00,-0.045929745863195065,0.0,-0.012462132730137467
2023-06-17 00:00:00,0.0,-0.030110901567708168,0.012462132730137467
2023-06-18 16:00:00,0.0,0.0,0.0
2023-06-21 08:00:00,0.0,0.07642569319965369,0.0225172679996678
2023-06-21 16:00:00,0.005154985828795221,-0.005827155634715201,-0.0032896943013260155
2023-06-22 16:00:00,0.11301087956838432,0.0,-0.0195125819723554
2023-06-23 00:00:00,0.0,0.07642569319965369,0.0225172679996678
2023-06-23 16:00:00,0.0,0.09906806217761813,0.0313330312723263
2023-06-26 16:00:00,0.07729538718053217,0.0,-0.029144640865089333
2023-06-27 00:00:00,-0.045929745863195065,0.0,-0.012462132730137467
